id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
43688783,SP105 - Lofts St-Pierre,348182481,Lofts St-Pierre,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.815,-71.2042,Entire home/apt,262,1,1,2021-12-03,0.08,15,213,0,296547
43695720,SP106 - Lofts St-Pierre,348182481,Lofts St-Pierre,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81597,-71.20431,Entire home/apt,256,1,9,2022-10-16,0.33,15,206,4,296547
43696005,SP107 - Lofts St-Pierre,348182481,Lofts St-Pierre,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81486,-71.20387,Entire home/apt,268,1,18,2022-11-23,0.61,15,204,7,296547
43708560,SP108 - Lofts St-Pierre,348182481,Lofts St-Pierre,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81628,-71.2022,Entire home/apt,256,1,8,2022-11-18,0.26,15,197,3,296547
43709846,SP109 - Lofts St-Pierre,348182481,Lofts St-Pierre,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81675,-71.20406,Entire home/apt,298,1,18,2022-10-10,0.60,15,177,10,296547
43710124,SP301 - Lofts St-Pierre,348182481,Lofts St-Pierre,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81451,-71.20417,Entire home/apt,262,1,13,2022-05-24,0.47,15,192,5,296547
43710576,SP302 - Lofts St-Pierre,348182481,Lofts St-Pierre,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81638,-71.20196,Entire home/apt,310,1,24,2022-10-15,0.82,15,152,10,296547
43710795,SP303 - Lofts St-Pierre,348182481,Lofts St-Pierre,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81626,-71.20384,Entire home/apt,256,1,13,2022-12-03,0.45,15,212,6,296547
43711082,SP304 - Lofts St-Pierre,348182481,Lofts St-Pierre,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8151,-71.20262,Entire home/apt,250,1,19,2022-02-27,0.64,15,210,2,296547
43711608,SP305 - Lofts St-Pierre,348182481,Lofts St-Pierre,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81648,-71.20233,Entire home/apt,250,1,1,2020-08-04,0.03,15,204,0,296547
43711772,SP306 - Lofts St-Pierre,348182481,Lofts St-Pierre,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81592,-71.20409,Entire home/apt,244,1,5,2021-12-03,0.16,15,226,0,296547
43711990,SP307 - Lofts St-Pierre,348182481,Lofts St-Pierre,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81638,-71.2035,Entire home/apt,238,1,7,2021-12-12,0.23,15,210,1,296547
43722451,B101 - Lofts de Buade,348822781,Buade,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81423,-71.20639,Entire home/apt,200,1,27,2022-12-03,1.24,6,338,8,074432
43744241,3 1/2 privé au coeur de Québec,19534759,Maël,,Vieux-Limoilou,46.82594,-71.24353,Entire home/apt,45,1,3,2020-07-17,0.10,1,0,0,
43751932,La forêt enchantée,278009176,Sylvain,,Lairet,46.83676,-71.23879,Entire home/apt,89,32,9,2022-06-01,0.32,3,69,1,
43756739,B102 - Lofts de Buade,348822781,Buade,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81418,-71.20464,Entire home/apt,194,1,12,2022-01-16,0.41,6,341,3,074432
43756943,B201 - Lofts de Buade,348822781,Buade,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81303,-71.20652,Entire home/apt,200,1,79,2022-06-23,2.67,6,333,27,074432
43757019,B202 - Lofts de Buade,348822781,Buade,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81268,-71.20645,Entire home/apt,194,1,28,2022-11-11,0.96,6,343,8,074432
43757098,B301 - Lofts de Buade,348822781,Buade,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81378,-71.20636,Entire home/apt,206,1,3,2022-01-16,0.10,6,339,1,074432
43757219,B302 - Lofts de Buade,348822781,Buade,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81275,-71.20451,Entire home/apt,200,1,4,2022-10-01,0.16,6,350,2,074432
43777238,RC1 - Lofts St-Joseph,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.81487,-71.21905,Entire home/apt,222,1,5,2020-10-27,0.17,71,204,0,280486
43777393,RC2 - Lofts St-Joseph,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.81535,-71.21936,Entire home/apt,222,1,10,2021-12-16,0.34,71,203,2,280486
43787349,101 - Lofts St-Joseph,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.81637,-71.21902,Entire home/apt,234,1,24,2022-06-14,0.81,71,209,1,280486
43787645,102 - Lofts St-Joseph,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.81476,-71.2207,Entire home/apt,222,1,13,2022-12-01,0.44,71,176,2,280486
43788161,103 - Lofts St-Joseph,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.81641,-71.21865,Entire home/apt,246,1,28,2022-12-04,0.96,71,187,2,280486
43788306,104 - Lofts St-Joseph,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.81686,-71.21908,Entire home/apt,228,1,6,2022-09-20,0.21,71,206,2,280486
43788566,201 - Lofts St-Joseph,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.81498,-71.21937,Entire home/apt,240,1,16,2022-11-15,0.53,71,218,3,280486
43789197,202 - Lofts St-Joseph,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.81506,-71.21917,Entire home/apt,228,1,32,2022-04-29,1.11,71,212,7,280486
43789878,203 - Lofts St-Joseph,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.81647,-71.22052,Entire home/apt,258,1,4,2022-09-04,0.28,71,190,3,280486
43790085,204 - Lofts St-joseph,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.81518,-71.22075,Entire home/apt,234,1,6,2022-07-11,0.21,71,204,1,233564
43799616,301 - Lofts St-Joseph,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.81667,-71.21938,Entire home/apt,246,1,1,2021-11-07,0.08,71,73,0,280486
43799905,4) A proximité de tout            33,112769272,Michel,,Vanier,46.81275,-71.26166,Entire home/apt,85,2,65,2022-11-17,2.21,4,219,45,294777
43799907,302 - Lofts St-Joseph,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.81697,-71.21943,Entire home/apt,240,1,8,2021-11-27,0.27,71,215,0,280486
43800107,303 - Lofts St-Joseph,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.8156,-71.22085,Entire home/apt,258,1,4,2022-11-13,0.14,71,204,2,280486
43800310,304 - Lofts St-Joseph,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.81539,-71.22073,Entire home/apt,252,1,6,2022-08-14,0.21,71,200,3,280486
43800581,401 - Lofts St-Joseph,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.81616,-71.21873,Entire home/apt,264,1,6,2022-01-23,0.27,71,207,2,280486
43800791,402 - Lofts St-Joseph,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.8151,-71.2208,Entire home/apt,252,1,3,2021-07-31,0.10,71,208,0,280486
43801341,403 - Lofts St-Joseph,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.81651,-71.22085,Entire home/apt,270,1,6,2022-06-25,0.21,71,201,2,280486
43801394,404 - Lofts St-Joseph,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.81643,-71.22087,Entire home/apt,258,1,1,2021-08-29,0.06,71,197,0,280486
43803856,G101 - Lofts de la Gare,23693320,Reception From Lofts Vieux-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81701,-71.21362,Entire home/apt,269,1,13,2022-11-13,0.43,71,204,1,
43812361,G103 - Lofts de la Gare,23693320,Reception From Lofts Vieux-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81681,-71.21467,Entire home/apt,221,1,7,2022-09-18,0.24,71,188,1,298261
43812747,G102 - Lofts de la Gare,23693320,Reception From Lofts Vieux-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81676,-71.21361,Entire home/apt,233,1,15,2022-07-10,0.50,71,198,3,298261
43831515,Maison champigny #CITQ 306126,350554115,Line,,L'Aéroport,46.77958,-71.35092,Entire home/apt,257,2,37,2022-10-02,1.30,1,136,21,306126
43880975,Le p'tit Loup,2594250,Louise,,Vieux-Limoilou,46.82447,-71.22315,Entire home/apt,80,31,3,2022-08-26,0.11,2,365,1,
43895300,Maison au bord de la rivière,152746687,Valérie,,Saint-Sauveur,46.81431,-71.24065,Entire home/apt,160,5,5,2022-07-24,0.30,1,22,1,302217
43928985,"Logement centre-ville, balcon, cours arrière",186258083,Guillaume,,Saint-Jean-Baptiste,46.8078,-71.22859,Entire home/apt,65,2,66,2022-09-29,2.22,1,0,31,302236
43941397,Le Gentleman // Downtown spacious condo,300819574,Dominic,,Saint-Roch,46.81535,-71.21998,Entire home/apt,256,2,122,2022-11-29,4.09,6,288,60,302705
43956806,La demeure Des Chutes,141408405,Benoit,,Quartier 5-4,46.86058,-71.1823,Entire home/apt,193,2,79,2022-11-20,2.71,2,32,39,301889
44030564,Vieux Québec-2 chambres−Petit déjeuner−Wifi−Stat,17286960,Caroline,,Saint-Jean-Baptiste,46.81185,-71.21827,Private room,230,2,2,2022-06-22,0.14,3,0,1,
44047392,"Simple, very clean with access to the pool.",353082925,Mary & Mico,,Duberger-Les Saules,46.80376,-71.33335,Entire home/apt,90,32,0,,,1,365,0,
44058493,SR101 - Lofts St-Roch,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.81464,-71.21882,Entire home/apt,197,1,11,2022-11-01,0.50,71,196,1,299186
44058938,Family flat at Les Lofts St-Roch,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.81532,-71.2184,Entire home/apt,197,1,8,2022-11-08,0.40,71,195,5,299186
44058988,Le Royale - Havre de paix,59041207,Émilie,,Quartier 5-4,46.87294,-71.17351,Entire home/apt,118,2,125,2022-11-21,4.35,2,36,58,302307
44059269,SR201 - Lofts St-Roch,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.81538,-71.22044,Entire home/apt,180,1,48,2022-02-23,2.05,71,197,10,299186
44063296,SR202 - Lofts St-Roch,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.8153,-71.21982,Entire home/apt,186,1,6,2021-11-14,0.27,71,206,0,299186
44094680,SR301 - Lofts St-Roch,23693320,Reception From Lofts Vieux-Québec,,Saint-Roch,46.81614,-71.22046,Entire home/apt,197,1,8,2022-01-08,0.34,71,218,1,299186
44105274,C101 - Loft Champlain,23693320,Reception From Lofts Vieux-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81245,-71.20236,Entire home/apt,263,1,2,2022-06-17,0.17,71,208,2,298261
44114745,Elegant |1BR| in ♥HEART♥ of Québec Wifi + AC ✓,23548729,Jennifer,,Montcalm,46.80367,-71.22523,Entire home/apt,109,32,13,2021-09-30,0.44,5,365,0,
44114927,La Campagne en ville  CITQ:  304547,16466704,Claudine,,Saint-Sacrement,46.80029,-71.24804,Entire home/apt,123,2,77,2022-10-17,2.80,1,87,40,
44127474,ND201 - Lofts Notre-Dame,23693320,Reception From Lofts Vieux-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81324,-71.20309,Entire home/apt,281,1,2,2022-11-27,0.28,71,172,2,296135
44128035,P101 - Lofts St-Paul,23693320,Reception From Lofts Vieux-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81583,-71.20801,Entire home/apt,260,1,3,2021-11-14,0.13,71,211,0,295195
44128232,P102 - Lofts St-Paul,23693320,Reception From Lofts Vieux-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81549,-71.20829,Entire home/apt,254,1,13,2022-11-27,0.47,71,216,4,
44137678,Grand appartement avec terrasse privée,21377257,François,,Saint-Sauveur,46.81157,-71.24149,Entire home/apt,50,30,2,2021-12-19,0.12,1,134,1,
44151935,P103 - Lofts St-Paul,23693320,Reception From Lofts Vieux-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81693,-71.20695,Entire home/apt,248,1,2,2020-11-09,0.07,71,199,0,295195
44152297,P201 - Lofts St-Paul,23693320,Reception From Lofts Vieux-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81607,-71.20514,Entire home/apt,254,1,35,2022-09-20,1.45,71,213,9,295195
44152860,P301 - Lofts St-Paul,23693320,Reception From Lofts Vieux-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81555,-71.20634,Entire home/apt,260,1,22,2022-10-02,0.80,71,210,3,
44153118,P401 - Lofts St-Paul,23693320,Reception From Lofts Vieux-Québec,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81726,-71.20489,Entire home/apt,248,1,5,2022-10-09,0.33,71,221,3,295195
44166515,Studio Moderne et Spacieux,355505407,Laurent,,Saint-Sauveur,46.80565,-71.2442,Entire home/apt,78,1,146,2022-11-14,5.01,1,72,71,306731
753599588866233211,"Apt vieillot aux accents modernes, 2 ch. Cœur Qc",206157337,André,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80608,-71.21975,Entire home/apt,115,31,0,,,35,365,0,
754253201040887714,Petit nid chaleureux avec piscine et près de tout,486588934,Maxime,,Jésuites,46.8655883,-71.2660217,Entire home/apt,275,4,0,,,1,67,0,
754256376292235428,Cottage de luxe à quelques km du Vieux-Québec,427701273,Dave,,Quartier 5-1,46.95771149999999,-71.214716,Entire home/apt,611,2,0,,,1,351,0,2271880488
754340969754893019,Galerie du Roi Free Parking-Christmas decoration,460907041,Maria,,Saint-Roch,46.81616,-71.22465,Entire home/apt,74,1,3,2022-11-28,3,1,23,3,
754471514830037721,Superbe appartement à Limoilou,17122163,Chloé,,Lairet,46.83905,-71.24424,Entire home/apt,85,1,4,2022-12-05,4,1,186,4,
754546218939456186,Loft 100% équipé refait à neuf,80118962,Etienne,,Montcalm,46.80415,-71.22908,Entire home/apt,115,1,0,,,2,352,0,
754916192211170409,"Le 154, appartement dans St-Sauveur - Séjour long",40479507,Marie-Juliette Et Camille,,Saint-Sauveur,46.81387,-71.23807,Entire home/apt,100,30,0,,,2,147,0,
755130604543583117,"Le 154, appartement dans St-Sauveur",40479507,Marie-Juliette Et Camille,,Saint-Sauveur,46.8155,-71.2378,Entire home/apt,76,2,1,2022-11-29,1,2,81,1,
755162744754924809,Super Condo neuf avec terrasse/gym downtown Québec,464708999,Simon,,Saint-Roch,46.81194,-71.23026,Entire home/apt,128,1,2,2022-12-04,2,1,358,2,
755193050650338517,Maison moderne et paisible,486791718,Gaetan,,Chutes-Montmorency,46.8828122,-71.1636595,Entire home/apt,168,1,0,,,1,50,0,
755213543101819911,Lovely 1 bedroom flat. Free parking off premises,486796098,Esther,,Saint-Jean-Baptiste,46.81091,-71.22112,Entire home/apt,82,1,2,2022-11-24,2,1,33,2,
755779302171568211,Apparemment chaleureux avec foyer intérieur,208281752,Chloe,,Saint-Roch,46.81639,-71.22452,Entire home/apt,400,5,0,,,8,353,0,
755837331534119257,chambre a louer tout inclus,475389745,William,,Plateau,46.77799840000001,-71.31811569999999,Private room,160,1,0,,,1,364,0,
755883810182961154,Superbe condo à côté de Valcartier,44979973,Paula,,Val-Bélair,46.8728,-71.44847,Entire home/apt,125,7,0,,,1,162,0,
755898864512744505,Luxurious two story loft in old Quebec,72333432,Tommy,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81007257669813,-71.20534133166075,Entire home/apt,450,32,0,,,1,356,0,
756572009588882777,le condo des chutes,487063740,Nathalie,,Chutes-Montmorency,46.88469,-71.1573,Entire home/apt,114,2,1,2022-11-28,1,1,14,1,
757071769540316787,Vaste 5 pièces tout équipé à 30Secondes de St-Jean,28754730,Julie,,Saint-Jean-Baptiste,46.80939,-71.22518,Entire home/apt,75,33,0,,,10,357,0,
757118392523624424,Vieux-Québec - Location - 2Bedrooms,486622794,Nolet,,Montcalm,46.8052,-71.23414,Entire home/apt,110,2,1,2022-11-27,1,1,87,1,308319
757205067231600999,"Maison entière, 5 ch+1 bur.+ SPA",206157337,André,,Maizerets,46.83948,-71.21776,Entire home/apt,140,31,0,,,35,168,0,
757888114334974021,Majestueux loft au cœur de la vieille ville,5602467,Céline,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81549,-71.20272,Entire home/apt,68,31,0,,,2,352,0,
757890274386445040,SF500 - Lofts St-François,452871836,St-Francois,,Saint-Roch,46.81609,-71.21826,Entire home/apt,235,1,0,,,19,310,0,
757900981092191029,SF501 - Lofts St-François,452871836,St-Francois,,Saint-Roch,46.81588,-71.21804,Entire home/apt,235,1,0,,,19,310,0,
757910090100426486,SF502 - Lofts St-François,452871836,St-Francois,,Saint-Roch,46.81564,-71.21852,Entire home/apt,259,1,0,,,19,302,0,
757968450405148628,SF601 - Lofts St-François,452871836,St-Francois,,Saint-Roch,46.816,-71.21841,Entire home/apt,544,1,0,,,19,303,0,
757984203399593233,Magnifique logement à deux pas de l’Université,124390241,Valérie,,Cité Universitaire,46.7873,-71.27839,Entire home/apt,203,3,1,2022-12-03,1,2,37,1,
759408733870156206,La vrai vie de quartier à Limoilou,41862052,Josette,,Lairet,46.838544,-71.2390676,Private room,43,1,3,2022-12-08,3,1,331,3,
759618732802847319,Well located private room Ste-Foy near Ulaval,51928129,Gabrielle,,Cité Universitaire,46.77868,-71.28824,Private room,19,30,0,,,1,313,0,
760182385722119885,A sweet room in a lovely 2 bed room apartment,889275,Marina,,Cité Universitaire,46.79223,-71.27336,Private room,34,1,1,2022-11-21,1,2,356,1,
760223248857841792,Magnifique logement au coeur de Québec,487726011,Alexandre,,Saint-Sacrement,46.7993935,-71.2482627,Entire home/apt,120,7,0,,,1,328,0,
760274081981635432,Le Limoileux: Charmant 6 places avec stationnement,487736513,David,,Vieux-Limoilou,46.83138,-71.23326,Entire home/apt,108,1,0,,,1,356,0,
760857959798961888,Appartement sur deux étages à Limoilou,480470620,David,,Vieux-Limoilou,46.82321,-71.22538,Entire home/apt,94,1,1,2022-11-20,1,5,332,1,
760909075545438697,Condo dans le vieux Québec,482044636,Dave,,Saint-Roch,46.81074,-71.2288,Entire home/apt,135,2,0,,,1,331,0,
761091421134647428,Loft,233022418,Alek,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.79688,-71.2223,Entire home/apt,57,1,0,,,1,330,0,
761536111024496129,(WOMEN ONLY) Boho Loft + Airbnb Experience Host,132863422,Vania,,Saint-Jean-Baptiste,46.80953,-71.22494,Private room,93,1,1,2022-11-27,1,1,20,1,
761615989753053979,Bel appart près du parc Maizeret,487993324,Daniel,,Maizerets,46.83803,-71.21615,Entire home/apt,78,1,0,,,1,352,0,
761623179050603938,P206 - Lofts St-Paul,401383056,Gda-Stpaul,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81555,-71.20846,Entire home/apt,65,31,0,,,4,142,0,
762318385467646924,Les Immeubles Charlevoix  371102,34462857,Les Immeubles Charlevoix Courtier,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81627650000001,-71.2140915,Entire home/apt,805,2,0,,,59,358,0,
762325305459043052,L'Escapade |  Centre-Ville de Québec avec parking,364840850,Philippe,,Saint-Sauveur,46.81150419999999,-71.2313494,Entire home/apt,92,1,0,,,1,159,0,
763093351128876913,loft branché near vieux Québec,193736464,Isatys,,Saint-Jean-Baptiste,46.80807,-71.22615,Entire home/apt,126,1,0,,,1,74,0,
763821146397756599,Nice Private Bedroom,324667052,Jay,,Vanier,46.81667,-71.26415,Private room,15,7,0,,,1,26,0,
763855545992068979,Location  maison,81592739,Reine,,Sillery,46.7745992,-71.25762069999999,Private room,120,30,0,,,1,365,0,
764108616514255287,"Charming 2BR  Heart of Old Québec(Free Parking,AC)",236784947,Yan,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81253,-71.20866,Entire home/apt,314,1,0,,,5,23,0,296437
764240879144113514,Sweetwater House,96144375,Jian,,Neufchâtel-Est/Lebourgneuf,46.84214,-71.30207,Entire home/apt,339,1,0,,,4,123,0,CITQ-311253
764408447298491433,"Super logement, 8min downtown",486999897,Simon,,Vieux-Moulin,46.84929,-71.21284,Entire home/apt,69,2,0,,,2,71,0,
765034180462137713,Chambre privée à sainte foy,212322779,Ambyr,,Pointe-de-Sainte-Foy,46.76117,-71.33727,Private room,60,1,0,,,1,365,0,
765103284215145911,Le Géant des Maizerets | 4 BEDS | 2 BDR | 2 BTH,281888918,David,,Maizerets,46.8394,-71.22054,Entire home/apt,223,3,0,,,4,80,0,
765143084860981828,Atypiq - Ambiance & Hôtel,73024432,Marc-Antoine,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81325,-71.20971,Private room,129,1,1,2022-11-27,1,1,127,1,
765158177408523053,À deux pas de la rivière,146934797,Benjamin,,Neufchâtel-Est/Lebourgneuf,46.82572443741988,-71.32478186560668,Private room,83,1,0,,,1,178,0,
765290398372249359,Charlesbourg Charmant3½ +parking,206157337,André,,Notre-Dame-des-Laurentides,46.90022,-71.32159,Entire home/apt,60,31,0,,,35,343,0,
765385834516705403,Appartement centre-ville Québec,442555857,Mohammed,,Saint-Roch,46.81373,-71.22721,Entire home/apt,100,2,0,,,1,351,0,
765835798207243414,Appartement 1 nuit seulement,482401944,Audrey,,Quartier 4-5,46.85673,-71.27783,Private room,72,1,0,,,2,365,0,
766058747027498725,Private room close to old Québec,488781879,Andrea,,Saint-Sacrement,46.7981974,-71.247902,Private room,32,15,0,,,1,41,0,
766559076752170293,Chambre à louer,413174638,Véronique,,Val-Bélair,46.86541,-71.43021,Private room,90,1,0,,,1,364,0,
766609963381902769,Joli appartement à Québec,488867422,Mélanie,,Vanier,46.82124,-71.26348,Entire home/apt,119,1,1,2022-12-04,1,1,172,1,
768195671513492441,Charming Loft In the heat of Quebec (Free Parking),236784947,Yan,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81268,-71.20802,Entire home/apt,56,32,0,,,5,141,0,
768628790977517316,"Grand 5 1/2 à Québec, 8min downtown",486999897,Simon,,Vieux-Moulin,46.84734,-71.21134,Entire home/apt,124,2,0,,,2,9,0,
768733510212039732,Sweetwater Room O,96144375,Jian,,Neufchâtel-Est/Lebourgneuf,46.84226,-71.30327,Private room,111,1,0,,,4,123,0,CITQ-311253
768733518236604163,Sweetwater Room J,96144375,Jian,,Neufchâtel-Est/Lebourgneuf,46.84382,-71.30321,Private room,139,1,0,,,4,123,0,CITQ-311253
768734169819499602,Sweetwater Room Y,96144375,Jian,,Neufchâtel-Est/Lebourgneuf,46.84388,-71.30212,Private room,159,1,0,,,4,123,0,CITQ-311253
768789953995224485,Initial | Chouette | Québec,19909639,Louis,,Saint-Roch,46.8138297,-71.2253456,Entire home/apt,91,1,0,,,49,352,0,
769539745369413997,Appartement chaleureux à Québec,352365179,Sabrine,,Saint-Louis,46.77171,-71.29951,Entire home/apt,124,1,1,2022-12-04,1,1,325,1,
769680880632629721,Charmant Pied-à-terre Québecois,109323729,Clément,,Saint-Jean-Baptiste,46.81097,-71.21878,Entire home/apt,71,3,0,,,1,36,0,
770208097379822175,Bel appartement paisible,140820181,Harry,,Chutes-Montmorency,46.87950900000001,-71.166662,Entire home/apt,77,1,0,,,1,360,0,
770525533982046301,Central two bedrooms apartment in St-Jean-Baptiste,31161129,Elisabeth,,Saint-Jean-Baptiste,46.81231,-71.22013,Entire home/apt,55,32,0,,,1,168,0,
770956161788528364,Suite Supérieure | Château des Tourelles |,488972474,Sébastien,,Saint-Jean-Baptiste,46.8082739,-71.2249238,Private room,157,1,0,,,6,340,0,
770975251145022239,Appartement à louer (1 lit queen + divan en L),232247790,Isabelle,,Quartier 4-2,46.8814177,-71.2930992,Entire home/apt,65,1,0,,,1,17,0,
770998008706862268,Chambre Queen Confort | Château des Tourelles |,488972474,Sébastien,,Saint-Jean-Baptiste,46.8082739,-71.2249238,Private room,137,1,0,,,6,363,0,
